order_id,product_id,region,quantity,revenue,order_date
ORD-017940,P3,North,4,341.97,2024-08-29
ORD-017941,P5,South,1,313.65,2024-12-07
ORD-017942,P5,East,4,373.82,2024-08-06
ORD-017943,P2,East,2,219.83,2024-01-14
ORD-017944,P5,West,1,204.88,2024-02-13
ORD-017945,P5,West,1,64.28,2024-04-26
ORD-017946,P5,West,1,484.33,2024-05-11
ORD-017947,P1,North,1,49.35,2024-03-08
ORD-017948,P1,East,1,495.1,2024-05-08
ORD-017949,P2,North,1,43.86,2024-01-08
ORD-017950,P4,North,4,463.65,2024-04-03
ORD-017951,P1,South,1,199.99,2024-08-18
ORD-017952,P1,East,1,470.74,2024-12-03
ORD-017953,P1,West,2,297.44,2024-12-18
ORD-017954,P1,East,1,182.74,2024-05-05
ORD-017955,P5,South,2,52.25,2024-04-13
ORD-017956,P4,North,3,368.45,2024-05-28
ORD-017957,P4,South,4,309.74,2024-09-14
ORD-017958,P2,East,1,241.39,2024-06-03
ORD-017959,P4,West,4,285.89,2024-10-18
ORD-017960,P4,North,2,117.96,2024-02-03
ORD-017961,P3,North,1,321.29,2024-02-21
ORD-017962,P5,East,1,269.29,2024-07-16
ORD-017963,P3,West,1,47.15,2024-02-13
ORD-017964,P2,North,3,416.77,2024-04-19
ORD-017965,P4,West,4,282.71,2024-12-13
ORD-017966,P5,West,4,453.36,2024-06-18
ORD-017967,P5,East,2,272.11,2024-05-28
ORD-017968,P3,East,2,467.18,2024-07-16
ORD-017969,P3,South,3,339.03,2024-01-12
ORD-017970,P5,East,4,114.4,2024-08-15
ORD-017971,P4,South,2,421.04,2024-07-12
ORD-017972,P3,West,4,88.72,2024-10-15
ORD-017973,P2,South,4,206.41,2024-07-07
ORD-017974,P5,East,3,418.6,2024-07-22
ORD-017975,P5,North,4,188.5,2024-01-10
ORD-017976,P1,East,4,16.6,2024-05-14
ORD-017977,P1,East,4,60.97,2024-04-11
ORD-017978,P1,South,2,110.76,2024-09-01
ORD-017979,P2,North,3,38.11,2024-05-19
ORD-017980,P1,West,1,245.8,2024-05-09
ORD-017981,P5,West,3,201.49,2024-10-23
ORD-017982,P5,South,1,202.61,2024-05-24
ORD-017983,P1,East,1,291.19,2024-09-04
ORD-017984,P5,East,1,246.43,2024-02-15
ORD-017985,P1,North,2,405.07,2024-08-16
ORD-017986,P4,North,1,145.02,2024-07-02
ORD-017987,P2,East,2,198.96,2024-08-05
ORD-017988,P1,East,2,169.36,2024-12-25
ORD-017989,P3,South,2,86.68,2024-09-07
ORD-017990,P5,East,2,240.71,2024-03-28
ORD-017991,P5,North,1,112.23,2024-08-10
ORD-017992,P1,East,1,207.86,2024-10-30
ORD-017993,P5,South,4,184.48,2024-02-16
ORD-017994,P2,West,2,478.02,2024-10-09
ORD-017995,P3,South,4,270.27,2024-10-05
ORD-017996,P1,North,4,444.12,2024-01-22
ORD-017997,P5,East,3,109.76,2024-04-10
ORD-017998,P4,North,4,159.74,2024-02-03
ORD-017999,P4,South,2,18.09,2024-07-06
ORD-018000,P4,East,2,403.37,2024-06-14
ORD-018001,P5,North,3,113.11,2024-12-24
ORD-018002,P1,North,3,393.85,2024-10-07
ORD-018003,P2,West,2,35.82,2024-08-19
ORD-018004,P1,South,1,122.74,2024-04-18
ORD-018005,P3,South,2,382.3,2024-05-31
ORD-018006,P3,South,3,341.81,2024-02-19
ORD-018007,P1,South,4,440.65,2024-02-13
ORD-018008,P4,West,3,287.82,2024-11-16
ORD-018009,P1,South,1,121.94,2024-03-13
ORD-018010,P4,North,1,441.88,2024-12-17
ORD-018011,P4,West,3,167.04,2024-02-13
ORD-018012,P5,North,4,14.01,2024-06-26
ORD-018013,P1,East,1,99.56,2024-01-17
ORD-018014,P5,South,2,308.43,2024-03-17
ORD-018015,P3,North,2,70.52,2024-04-28
ORD-018016,P5,North,3,64.64,2024-11-13
ORD-018017,P4,South,2,15.48,2024-04-22
ORD-018018,P4,North,3,361.67,2024-05-25
ORD-018019,P1,West,4,119.12,2024-01-23
ORD-018020,P4,West,2,197.62,2024-03-31
ORD-018021,P3,North,4,33.66,2024-03-29
ORD-018022,P5,South,3,437.76,2024-04-13
ORD-018023,P4,North,1,59.84,2024-12-25
ORD-018024,P1,North,2,355.61,2024-05-29
ORD-018025,P5,East,1,19.72,2024-09-09
ORD-018026,P1,South,4,251.29,2024-04-04
ORD-018027,P2,East,1,113.12,2024-04-27
ORD-018028,P2,South,1,102.58,2024-01-06
ORD-018029,P5,North,3,450.17,2024-12-15
ORD-018030,P1,West,2,218.1,2024-02-17
ORD-018031,P5,East,4,67.57,2024-12-02
ORD-018032,P2,West,1,142.57,2024-05-20
ORD-018033,P4,North,2,284.8,2024-10-15
ORD-018034,P1,North,4,317.64,2024-11-11
ORD-018035,P2,South,4,370.48,2024-09-22
ORD-018036,P4,West,3,10.63,2024-01-26
ORD-018037,P4,West,1,21.88,2024-10-29
ORD-018038,P5,East,2,17.25,2024-10-03
ORD-018039,P5,North,4,34.26,2024-09-07
ORD-018040,P3,West,3,123.7,2024-08-17
ORD-018041,P2,East,3,61.75,2024-07-18
ORD-018042,P2,West,3,286.62,2024-12-13
ORD-018043,P5,South,4,349.4,2024-10-22
ORD-018044,P4,West,1,415.55,2024-11-10
ORD-018045,P5,West,1,480.22,2024-07-27
ORD-018046,P3,South,3,243.86,2024-03-14
ORD-018047,P3,East,1,224.54,2024-05-31
ORD-018048,P5,West,3,96.07,2024-06-19
ORD-018049,P4,South,2,391.93,2024-10-25
ORD-018050,P2,East,2,234.65,2024-09-13
ORD-018051,P3,South,4,215.83,2024-04-07
ORD-018052,P2,East,4,164.93,2024-12-19
ORD-018053,P4,East,2,211.38,2024-03-14
ORD-018054,P1,North,3,199.32,2024-07-30
ORD-018055,P5,West,1,372.11,2024-02-08
ORD-018056,P5,South,1,420.82,2024-03-26
ORD-018057,P1,East,1,36.69,2024-08-31
ORD-018058,P4,West,2,78.96,2024-04-29
ORD-018059,P1,East,2,17.02,2024-12-28
ORD-018060,P2,North,2,279.85,2024-02-26
ORD-018061,P2,West,4,119.23,2024-09-24
ORD-018062,P3,East,2,190.05,2024-07-29
ORD-018063,P5,North,2,20.47,2024-03-26
ORD-018064,P3,East,3,216.9,2024-08-01
ORD-018065,P2,South,1,199.25,2024-06-08
ORD-018066,P1,East,3,405.67,2024-09-22
ORD-018067,P5,West,2,70.31,2024-12-09
ORD-018068,P2,South,3,110.0,2024-10-17
ORD-018069,P3,West,2,327.69,2024-08-22
ORD-018070,P1,West,1,264.67,2024-05-11
ORD-018071,P2,North,1,336.12,2024-07-17
ORD-018072,P3,South,2,214.79,2024-04-18
ORD-018073,P5,South,2,45.88,2024-03-10
ORD-018074,P2,South,3,276.9,2024-01-04
ORD-018075,P3,North,1,307.71,2024-01-03
ORD-018076,P5,East,4,12.25,2024-05-18
ORD-018077,P2,East,1,54.53,2024-11-27
ORD-018078,P2,East,1,149.55,2024-10-06
ORD-018079,P1,East,1,164.72,2024-05-31
ORD-018080,P5,North,3,86.9,2024-11-28
ORD-018081,P1,East,4,437.12,2024-01-10
ORD-018082,P2,East,1,218.76,2024-05-28
ORD-018083,P1,West,2,430.03,2024-07-14
ORD-018084,P4,West,3,257.31,2024-07-17
ORD-018085,P2,North,1,451.38,2024-04-19
ORD-018086,P4,East,1,231.11,2024-10-11
ORD-018087,P4,West,2,265.44,2024-11-23
ORD-018088,P1,East,3,131.74,2024-04-16
ORD-018089,P2,South,4,473.06,2024-10-01
ORD-018090,P1,East,3,458.43,2024-06-13
ORD-018091,P1,North,1,38.37,2024-02-29
ORD-018092,P3,South,2,92.66,2024-02-01
ORD-018093,P2,West,2,324.25,2024-08-12
ORD-018094,P1,South,4,463.89,2024-08-22
ORD-018095,P3,West,2,70.14,2024-04-03
ORD-018096,P3,West,3,178.6,2024-03-30
ORD-018097,P5,West,2,58.83,2024-10-19
ORD-018098,P4,North,2,262.27,2024-03-23
ORD-018099,P2,West,3,49.43,2024-04-22
ORD-018100,P3,North,3,178.38,2024-11-30
ORD-018101,P1,South,4,469.96,2024-11-04
ORD-018102,P2,North,4,441.89,2024-03-19
ORD-018103,P3,South,4,475.04,2024-05-18
ORD-018104,P1,East,2,27.05,2024-11-16
ORD-018105,P5,South,2,75.67,2024-08-03
ORD-018106,P3,North,2,62.57,2024-04-26
ORD-018107,P4,North,3,329.48,2024-05-18
ORD-018108,P2,North,4,398.57,2024-03-24
ORD-018109,P5,West,1,488.36,2024-03-27
ORD-018110,P2,West,3,289.57,2024-09-11
ORD-018111,P5,East,3,359.4,2024-06-13
ORD-018112,P3,West,4,61.04,2024-02-09
ORD-018113,P4,South,4,244.83,2024-08-14
ORD-018114,P2,West,1,305.36,2024-11-17
ORD-018115,P5,West,1,313.21,2024-01-23
ORD-018116,P1,South,4,112.81,2024-03-31
ORD-018117,P1,East,3,165.38,2024-08-18
ORD-018118,P3,West,1,345.71,2024-02-28
ORD-018119,P5,South,1,230.04,2024-05-16
ORD-018120,P5,North,3,469.07,2024-09-16
ORD-018121,P5,West,4,334.47,2024-04-07
ORD-018122,P3,South,1,143.66,2024-12-02
ORD-018123,P5,East,2,97.44,2024-09-16
ORD-018124,P3,North,3,332.21,2024-07-11
ORD-018125,P3,East,1,412.27,2024-03-02
ORD-018126,P1,West,3,173.6,2024-11-23
ORD-018127,P4,North,4,465.62,2024-04-16
ORD-018128,P2,South,3,347.16,2024-07-27
ORD-018129,P1,East,1,499.04,2024-12-10
ORD-018130,P2,East,2,235.37,2024-02-22
ORD-018131,P4,South,2,293.43,2024-12-15
ORD-018132,P2,South,2,301.91,2024-08-23
ORD-018133,P2,East,1,348.07,2024-09-11
ORD-018134,P2,South,3,196.98,2024-06-25
ORD-018135,P3,North,4,328.03,2024-02-10
ORD-018136,P4,North,1,89.85,2024-07-02
ORD-018137,P4,South,4,446.67,2024-05-14
ORD-018138,P1,East,1,291.64,2024-02-09
ORD-018139,P2,North,1,153.8,2024-11-25
ORD-018140,P4,West,2,229.11,2024-12-01
ORD-018141,P2,West,4,484.46,2024-03-26
ORD-018142,P1,North,3,204.31,2024-12-02
ORD-018143,P2,South,1,480.04,2024-05-21
ORD-018144,P4,South,1,368.22,2024-01-29
ORD-018145,P4,North,2,146.85,2024-09-04
ORD-018146,P1,East,3,396.28,2024-07-28
ORD-018147,P4,East,4,445.98,2024-02-03
ORD-018148,P1,East,3,166.05,2024-12-14
ORD-018149,P4,West,2,319.43,2024-01-08
ORD-018150,P3,East,2,341.68,2024-08-25
ORD-018151,P1,West,1,202.28,2024-02-19
ORD-018152,P2,West,2,378.47,2024-06-03
ORD-018153,P5,West,2,259.37,2024-01-04
ORD-018154,P3,East,1,240.96,2024-05-24
ORD-018155,P4,West,3,74.52,2024-06-14
ORD-018156,P4,South,1,254.74,2024-01-10
ORD-018157,P1,West,4,130.14,2024-01-15
ORD-018158,P5,East,2,296.62,2024-04-02
ORD-018159,P2,South,2,169.23,2024-11-07
ORD-018160,P4,North,2,372.98,2024-04-06
ORD-018161,P3,South,1,369.11,2024-05-18
ORD-018162,P3,South,1,314.13,2024-02-06
ORD-018163,P2,North,4,199.53,2024-07-13
ORD-018164,P5,East,3,22.88,2024-04-20
ORD-018165,P1,West,3,186.44,2024-05-09
ORD-018166,P5,South,2,217.09,2024-03-04
ORD-018167,P2,West,3,343.11,2024-06-06
ORD-018168,P5,South,1,226.68,2024-11-28
ORD-018169,P1,South,2,325.0,2024-05-21
ORD-018170,P1,West,2,300.49,2024-07-12
ORD-018171,P1,East,2,144.78,2024-08-06
ORD-018172,P3,East,3,387.61,2024-02-14
ORD-018173,P2,North,3,364.37,2024-01-26
ORD-018174,P3,East,1,92.54,2024-08-18
ORD-018175,P5,West,1,255.4,2024-01-26
ORD-018176,P1,North,2,37.16,2024-05-03
ORD-018177,P3,North,3,201.92,2024-10-24
ORD-018178,P4,West,3,56.53,2024-01-17
ORD-018179,P3,East,3,111.23,2024-06-01
ORD-018180,P5,North,1,199.69,2024-09-19
ORD-018181,P4,East,4,463.49,2024-11-16
ORD-018182,P1,North,4,268.71,2024-12-14
ORD-018183,P3,South,4,134.75,2024-11-22
ORD-018184,P2,North,1,112.25,2024-07-29
ORD-018185,P1,West,1,220.64,2024-05-31
ORD-018186,P5,South,1,345.97,2024-07-09
ORD-018187,P2,South,4,227.13,2024-09-13
ORD-018188,P1,North,2,452.38,2024-08-22
ORD-018189,P2,East,2,394.37,2024-05-22
ORD-018190,P5,East,2,358.35,2024-05-29
ORD-018191,P3,North,3,23.66,2024-06-01
ORD-018192,P5,West,1,350.93,2024-06-01
ORD-018193,P3,South,1,149.01,2024-09-15
ORD-018194,P1,South,4,91.41,2024-02-03
ORD-018195,P2,North,4,85.79,2024-06-17
ORD-018196,P1,North,4,413.82,2024-02-06
ORD-018197,P3,East,3,309.32,2024-12-12
ORD-018198,P2,North,3,365.64,2024-06-04
ORD-018199,P5,East,3,243.67,2024-08-30
ORD-018200,P2,West,2,449.22,2024-07-03
ORD-018201,P2,North,4,477.58,2024-10-10
ORD-018202,P5,South,2,372.33,2024-05-27
ORD-018203,P3,West,1,480.28,2024-08-21
ORD-018204,P1,South,4,472.64,2024-10-11
ORD-018205,P3,South,3,80.28,2024-08-01
ORD-018206,P2,West,4,286.68,2024-07-12
ORD-018207,P4,East,2,359.96,2024-12-23
ORD-018208,P3,East,2,159.63,2024-06-26
ORD-018209,P4,West,4,288.88,2024-10-04
ORD-018210,P5,East,1,124.98,2024-04-17
ORD-018211,P4,West,1,389.18,2024-01-16
ORD-018212,P2,East,3,116.27,2024-06-12
ORD-018213,P2,East,4,300.41,2024-04-07
ORD-018214,P3,East,4,435.79,2024-06-27
ORD-018215,P3,North,4,452.86,2024-11-06
ORD-018216,P2,North,4,163.22,2024-12-18
ORD-018217,P5,East,3,160.06,2024-10-29
ORD-018218,P5,East,1,86.29,2024-07-13
ORD-018219,P2,West,1,216.7,2024-02-02
ORD-018220,P4,West,3,437.2,2024-10-09
ORD-018221,P5,East,4,23.26,2024-02-29
ORD-018222,P1,North,1,245.57,2024-11-06
ORD-018223,P2,East,2,442.9,2024-08-21
ORD-018224,P4,East,1,212.07,2024-07-18
ORD-018225,P3,West,3,294.95,2024-05-23
ORD-018226,P4,East,4,464.62,2024-06-12
ORD-018227,P3,East,1,425.09,2024-12-24
ORD-018228,P1,North,1,391.52,2024-09-21
ORD-018229,P3,West,3,283.02,2024-11-21
ORD-018230,P3,South,4,139.87,2024-05-25
ORD-018231,P5,West,2,345.23,2024-09-15
ORD-018232,P1,North,1,214.47,2024-12-24
ORD-018233,P1,West,2,432.01,2024-08-11
ORD-018234,P1,South,1,243.23,2024-03-17
ORD-018235,P3,North,3,471.13,2024-01-01
ORD-018236,P5,West,4,449.68,2024-02-03
ORD-018237,P4,West,2,411.13,2024-05-07
ORD-018238,P5,West,1,226.79,2024-04-02
ORD-018239,P5,West,3,288.34,2024-09-03
ORD-018240,P4,East,3,134.42,2024-05-24
ORD-018241,P4,East,3,21.44,2024-06-18
ORD-018242,P2,North,3,295.39,2024-03-29
ORD-018243,P5,South,4,279.33,2024-12-11
ORD-018244,P4,South,4,297.69,2024-01-25
ORD-018245,P5,South,2,397.0,2024-07-09
ORD-018246,P5,South,3,22.01,2024-05-05
ORD-018247,P2,East,4,317.51,2024-08-16
ORD-018248,P1,East,1,57.72,2024-06-27
ORD-018249,P5,East,2,312.91,2024-02-20
ORD-018250,P3,South,4,89.56,2024-12-12
ORD-018251,P5,West,2,465.96,2024-06-15
ORD-018252,P4,East,4,451.0,2024-01-20
ORD-018253,P2,South,1,495.5,2024-03-26
ORD-018254,P2,West,4,175.28,2024-10-02
ORD-018255,P4,South,3,187.27,2024-10-03
ORD-018256,P2,West,2,486.48,2024-01-17
ORD-018257,P2,East,1,101.43,2024-11-16
ORD-018258,P2,West,3,309.73,2024-06-04
ORD-018259,P4,West,3,95.63,2024-06-10
ORD-018260,P1,North,1,59.05,2024-02-06
ORD-018261,P1,South,3,197.77,2024-02-18
ORD-018262,P1,South,4,354.03,2024-06-17
ORD-018263,P4,South,1,198.91,2024-01-18
ORD-018264,P1,North,3,180.33,2024-09-08
ORD-018265,P3,West,2,331.95,2024-04-24
ORD-018266,P1,North,4,47.26,2024-09-21
ORD-018267,P3,South,3,464.12,2024-12-06
ORD-018268,P1,West,2,447.46,2024-03-31
ORD-018269,P1,South,1,37.27,2024-04-28
ORD-018270,P3,South,3,178.56,2024-12-29
ORD-018271,P4,West,3,338.61,2024-08-07
ORD-018272,P1,East,2,68.88,2024-07-07
ORD-018273,P3,West,4,37.19,2024-07-03
ORD-018274,P5,South,4,457.64,2024-01-10
ORD-018275,P4,North,2,433.37,2024-03-15
ORD-018276,P4,South,1,33.04,2024-10-15
ORD-018277,P2,West,4,375.64,2024-12-10
ORD-018278,P5,East,4,192.63,2024-02-16
ORD-018279,P1,West,3,386.2,2024-03-06
ORD-018280,P4,West,1,127.66,2024-03-26
ORD-018281,P3,West,2,157.96,2024-02-03
ORD-018282,P1,West,3,236.9,2024-01-31
ORD-018283,P5,South,2,352.28,2024-12-07
ORD-018284,P4,West,1,160.04,2024-04-20
ORD-018285,P2,East,1,255.0,2024-05-05
ORD-018286,P1,West,4,39.28,2024-06-27
ORD-018287,P4,South,1,473.82,2024-09-26
ORD-018288,P3,North,1,151.77,2024-05-08
ORD-018289,P1,South,2,129.33,2024-12-10
ORD-018290,P5,South,4,399.64,2024-11-10
ORD-018291,P4,East,1,389.13,2024-02-02
ORD-018292,P3,East,3,171.79,2024-03-08
ORD-018293,P2,South,2,456.08,2024-07-01
ORD-018294,P2,East,1,81.91,2024-10-22
ORD-018295,P3,South,4,193.57,2024-03-18
ORD-018296,P1,East,4,47.85,2024-08-01
ORD-018297,P2,East,1,351.84,2024-06-27
ORD-018298,P2,South,3,452.23,2024-08-10
ORD-018299,P1,North,4,347.91,2024-07-18
ORD-018300,P1,North,2,428.58,2024-11-26
ORD-018301,P2,West,3,320.25,2024-11-27
ORD-018302,P2,West,3,18.76,2024-09-12
ORD-018303,P2,West,4,259.96,2024-08-17
ORD-018304,P4,East,3,179.22,2024-02-06
ORD-018305,P3,South,2,480.09,2024-01-19
ORD-018306,P1,West,2,388.82,2024-10-30
ORD-018307,P5,West,2,448.45,2024-10-04
ORD-018308,P4,South,1,338.32,2024-02-18
ORD-018309,P3,West,4,161.84,2024-03-25
ORD-018310,P1,North,4,464.17,2024-01-26
ORD-018311,P5,East,4,433.37,2024-06-09
ORD-018312,P4,North,2,176.1,2024-01-30
ORD-018313,P3,East,4,462.2,2024-09-27
ORD-018314,P1,South,4,177.99,2024-11-08
ORD-018315,P1,North,4,343.82,2024-02-10
ORD-018316,P2,West,2,332.81,2024-05-21
ORD-018317,P2,West,2,125.75,2024-12-13
ORD-018318,P2,South,2,495.73,2024-07-10
ORD-018319,P3,North,2,381.68,2024-01-15
ORD-018320,P1,South,4,443.21,2024-10-18
ORD-018321,P2,West,4,191.44,2024-04-11
ORD-018322,P5,West,1,479.95,2024-06-14
ORD-018323,P5,South,4,224.76,2024-06-19
ORD-018324,P1,East,4,175.48,2024-06-26
ORD-018325,P4,East,2,169.39,2024-07-18
ORD-018326,P5,South,2,290.84,2024-09-09
ORD-018327,P3,East,3,377.23,2024-09-15
ORD-018328,P2,North,4,425.16,2024-10-01
ORD-018329,P3,South,2,293.91,2024-01-26
ORD-018330,P2,East,4,135.92,2024-11-12
ORD-018331,P2,West,4,24.31,2024-07-16
ORD-018332,P5,West,3,450.11,2024-11-03
ORD-018333,P4,South,3,44.73,2024-12-08
ORD-018334,P3,North,4,147.53,2024-12-20
ORD-018335,P1,North,1,65.72,2024-06-15
ORD-018336,P5,North,1,221.7,2024-06-29
ORD-018337,P1,West,2,472.62,2024-03-22
ORD-018338,P4,North,1,435.13,2024-04-18
ORD-018339,P2,South,3,240.76,2024-09-10
ORD-018340,P2,East,2,383.47,2024-07-06
ORD-018341,P1,North,3,121.09,2024-11-04
ORD-018342,P2,South,2,445.57,2024-03-30
ORD-018343,P4,North,4,68.32,2024-06-02
ORD-018344,P3,South,4,334.63,2024-08-31
ORD-018345,P1,South,1,31.27,2024-01-11
ORD-018346,P2,East,2,213.02,2024-03-09
ORD-018347,P1,West,1,140.13,2024-02-07
ORD-018348,P3,West,2,329.68,2024-11-06
ORD-018349,P5,East,1,494.28,2024-07-23
ORD-018350,P5,East,2,184.6,2024-12-28
ORD-018351,P5,North,1,456.14,2024-04-14
ORD-018352,P1,East,1,309.04,2024-04-19
ORD-018353,P3,East,2,440.01,2024-05-30
ORD-018354,P1,West,3,190.7,2024-07-04
ORD-018355,P3,East,1,262.41,2024-09-01
ORD-018356,P3,West,2,49.1,2024-06-17
ORD-018357,P4,West,4,121.22,2024-08-23
ORD-018358,P2,North,4,62.52,2024-09-24
ORD-018359,P1,East,4,283.62,2024-12-13
ORD-018360,P3,West,4,121.23,2024-09-22
ORD-018361,P3,South,3,421.49,2024-01-20
ORD-018362,P4,West,1,267.59,2024-09-02
ORD-018363,P1,West,1,199.47,2024-03-19
ORD-018364,P4,West,1,37.42,2024-06-13
ORD-018365,P3,South,2,236.93,2024-08-25
ORD-018366,P4,South,3,227.4,2024-01-29
ORD-018367,P5,West,1,64.24,2024-09-20
ORD-018368,P2,South,4,436.85,2024-08-04
ORD-018369,P4,North,2,55.73,2024-11-02
ORD-018370,P1,East,3,86.89,2024-07-31
ORD-018371,P5,East,4,217.15,2024-11-06
ORD-018372,P3,North,4,439.06,2024-04-04
ORD-018373,P4,North,3,94.03,2024-08-19
ORD-018374,P4,East,4,329.12,2024-11-02
ORD-018375,P4,West,3,98.84,2024-06-22
ORD-018376,P2,East,2,213.3,2024-08-15
ORD-018377,P4,South,4,296.0,2024-05-21
ORD-018378,P3,West,2,153.71,2024-02-05
ORD-018379,P4,West,1,104.22,2024-08-04
ORD-018380,P4,South,3,450.93,2024-03-05
ORD-018381,P3,West,4,309.79,2024-04-13
ORD-018382,P1,West,4,211.72,2024-04-01
ORD-018383,P2,North,4,155.36,2024-09-29
ORD-018384,P5,East,3,490.39,2024-06-18
ORD-018385,P3,North,3,229.46,2024-02-11
ORD-018386,P4,East,3,278.13,2024-05-21
ORD-018387,P2,West,2,499.69,2024-04-30
ORD-018388,P4,West,2,485.77,2024-05-29
ORD-018389,P3,East,4,378.95,2024-02-29
ORD-018390,P2,East,1,128.22,2024-03-03
ORD-018391,P1,West,3,284.1,2024-02-11
ORD-018392,P2,North,3,201.11,2024-12-24
ORD-018393,P3,East,4,332.45,2024-08-03
ORD-018394,P2,South,4,282.76,2024-12-09
ORD-018395,P2,West,3,31.92,2024-05-03
ORD-018396,P2,North,1,48.4,2024-12-30
ORD-018397,P2,South,2,171.3,2024-05-06
ORD-018398,P4,West,4,194.27,2024-07-21
ORD-018399,P3,East,1,37.28,2024-05-07
ORD-018400,P3,East,2,27.07,2024-06-28
ORD-018401,P1,West,1,423.0,2024-06-06
ORD-018402,P3,South,3,95.96,2024-09-11
ORD-018403,P5,East,2,357.09,2024-12-06
ORD-018404,P4,West,4,384.03,2024-11-24
ORD-018405,P3,West,4,257.17,2024-07-04
ORD-018406,P2,North,2,16.71,2024-05-07
ORD-018407,P2,North,2,203.76,2024-12-12
ORD-018408,P1,South,3,334.28,2024-12-07
ORD-018409,P1,West,3,392.85,2024-07-03
ORD-018410,P4,West,4,414.92,2024-11-05
ORD-018411,P5,East,3,40.04,2024-12-21
ORD-018412,P5,East,1,216.01,2024-06-08
ORD-018413,P4,North,1,287.95,2024-04-08
ORD-018414,P5,West,1,447.13,2024-07-10
ORD-018415,P3,East,1,388.09,2024-07-05
ORD-018416,P2,South,2,372.05,2024-02-24
ORD-018417,P2,East,4,124.31,2024-10-25
ORD-018418,P2,West,4,249.37,2024-11-25
ORD-018419,P4,West,3,376.44,2024-08-01
ORD-018420,P1,East,3,310.91,2024-04-03
ORD-018421,P5,East,3,224.68,2024-06-27
ORD-018422,P4,East,2,295.51,2024-09-20
ORD-018423,P2,North,2,151.16,2024-01-30
ORD-018424,P4,South,2,223.31,2024-06-07
ORD-018425,P1,West,1,230.39,2024-01-05
ORD-018426,P3,North,4,400.39,2024-09-26
ORD-018427,P1,South,1,156.61,2024-01-02
ORD-018428,P1,West,1,251.66,2024-04-23
ORD-018429,P1,East,2,484.66,2024-04-05
ORD-018430,P4,South,1,125.1,2024-07-11
ORD-018431,P4,East,4,109.69,2024-08-24
ORD-018432,P5,West,4,309.63,2024-08-27
ORD-018433,P5,South,2,303.01,2024-06-22
ORD-018434,P5,West,1,296.11,2024-06-22
ORD-018435,P5,South,1,307.04,2024-03-03
ORD-018436,P1,West,2,257.76,2024-08-30
ORD-018437,P4,East,3,386.95,2024-06-20
ORD-018438,P4,North,1,319.98,2024-03-02
ORD-018439,P1,West,3,52.91,2024-01-23
ORD-018440,P1,North,1,425.39,2024-10-11
ORD-018441,P5,West,2,339.68,2024-02-21
ORD-018442,P5,North,1,211.05,2024-01-08
ORD-018443,P2,West,1,309.88,2024-06-03
ORD-018444,P1,South,4,310.28,2024-07-03
ORD-018445,P2,North,3,76.18,2024-06-05
ORD-018446,P1,North,2,381.57,2024-12-04
ORD-018447,P4,North,4,355.62,2024-09-24
ORD-018448,P2,East,4,416.61,2024-03-09
ORD-018449,P1,North,2,279.73,2024-07-10
ORD-018450,P5,West,3,110.48,2024-07-28
ORD-018451,P5,West,3,442.82,2024-08-06
ORD-018452,P5,South,2,154.15,2024-09-26
ORD-018453,P5,North,1,195.29,2024-06-29
ORD-018454,P1,North,1,495.41,2024-01-03
ORD-018455,P4,East,1,113.54,2024-09-15
ORD-018456,P4,West,3,193.11,2024-01-22
ORD-018457,P4,West,1,155.71,2024-06-17
ORD-018458,P2,North,3,459.23,2024-10-23
ORD-018459,P2,East,4,290.31,2024-04-29
ORD-018460,P5,North,2,50.99,2024-11-17
ORD-018461,P1,North,2,129.57,2024-10-31
ORD-018462,P4,South,1,248.13,2024-12-15
ORD-018463,P4,North,3,436.43,2024-09-18
ORD-018464,P4,North,3,410.05,2024-05-19
ORD-018465,P3,East,4,110.37,2024-03-25
ORD-018466,P4,North,1,264.32,2024-01-16
ORD-018467,P5,South,1,264.06,2024-06-28
ORD-018468,P4,West,2,460.88,2024-01-10
ORD-018469,P1,East,2,363.42,2024-03-16
ORD-018470,P2,North,3,450.88,2024-09-04
ORD-018471,P2,North,2,451.14,2024-12-19
ORD-018472,P2,South,4,81.36,2024-10-12
ORD-018473,P2,West,2,488.86,2024-05-31
ORD-018474,P2,North,1,25.91,2024-07-16
ORD-018475,P4,West,2,284.51,2024-10-25
ORD-018476,P1,South,1,481.83,2024-07-16
ORD-018477,P4,East,3,382.45,2024-10-14
ORD-018478,P4,East,4,107.06,2024-11-01
ORD-018479,P5,South,3,25.52,2024-08-05
ORD-018480,P1,South,1,441.03,2024-02-22
ORD-018481,P2,South,4,356.26,2024-07-04
ORD-018482,P5,East,1,374.75,2024-05-11
ORD-018483,P3,North,1,397.58,2024-09-29
ORD-018484,P3,West,3,67.25,2024-11-15
ORD-018485,P1,West,4,151.52,2024-08-19
ORD-018486,P4,East,4,183.68,2024-08-21
ORD-018487,P2,South,3,137.65,2024-04-16
ORD-018488,P5,West,4,481.4,2024-09-14
ORD-018489,P2,North,1,143.06,2024-03-26
ORD-018490,P1,West,1,385.07,2024-05-24
ORD-018491,P3,West,1,341.39,2024-11-15
ORD-018492,P3,South,2,52.7,2024-10-02
ORD-018493,P3,West,4,90.41,2024-02-10
ORD-018494,P5,South,1,323.17,2024-04-27
ORD-018495,P2,South,3,277.07,2024-08-22
ORD-018496,P2,South,4,331.22,2024-04-07
ORD-018497,P4,East,2,393.38,2024-01-11
ORD-018498,P1,West,2,128.52,2024-08-19
